name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
43068,2023-06-22,73,60.9,66.6,73,60.9,66.6,57.8,73.6,0.028,100,16.67,rain,0,0,33.3,11.5,78.8,1015.9,95.2,9.8,117.3,10.2,5,10,2023-06-22T06:02:57,2023-06-22T21:03:31,0.15,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-06-23,74,65.1,68.2,74,65.1,68.2,65.7,92.1,0.632,100,66.67,rain,0,0,9.2,9,322.4,1012.5,98.6,8.2,75.4,6.5,3,10,2023-06-23T06:03:13,2023-06-23T21:03:41,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-06-24,82.2,65.1,72.7,84.6,65.1,73.1,66.4,82.1,0.22,100,8.33,rain,0,0,24.2,9,312.9,1012.5,83.4,9.3,161.8,14.2,8,30,2023-06-24T06:03:30,2023-06-24T21:03:48,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-06-25,83.2,65.8,75.1,86.8,65.8,75.9,67.5,78.9,0.007,100,8.33,rain,0,0,27.7,19.4,181.7,1009,50.4,8.3,147.4,12.5,6,60,2023-06-25T06:03:48,2023-06-25T21:03:54,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-06-26,79.1,67.7,73.2,79.1,67.7,73.2,63.2,71.7,0.072,100,8.33,rain,0,0,30.8,20.3,238.8,1003.4,77.9,9.9,147.5,12.6,6,30,2023-06-26T06:04:09,2023-06-26T21:03:58,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-06-27,71.9,64.3,67.1,71.9,64.3,67.1,62.2,84.3,0.033,100,4.17,rain,0,0,20.8,14.2,286.4,1007.7,96.6,4.8,53.2,4.5,2,10,2023-06-27T06:04:31,2023-06-27T21:04:00,0.31,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-06-28,79.1,60,69.8,79.1,60,69.8,61.8,77.8,0,0,0,rain,0,0,9.2,7.6,346.4,1015,73,1.4,188.2,16.3,7,10,2023-06-28T06:04:54,2023-06-28T21:04:00,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-06-29,84.8,63.3,74.6,85.4,63.3,75,62.8,69,0,0,0,,0,0,11.4,12.2,151.5,1015.4,57.4,2.6,205.3,17.7,8,10,2023-06-29T06:05:20,2023-06-29T21:03:58,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-06-30,87,70.1,78,91.9,70.1,79.8,67.3,70.4,0,0,0,rain,0,0,24.5,14.6,236,1014,87.3,9.9,138.5,12,5,60,2023-06-30T06:05:46,2023-06-30T21:03:54,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-07-01,80.9,73.9,77.4,84,73.9,77.9,70.8,80.6,0.048,100,8.33,rain,0,0,20.9,15.2,210.4,1012.8,84.8,9.3,134.6,11.7,5,30,2023-07-01T06:06:14,2023-07-01T21:03:48,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-07-02,84.1,68.1,74.6,89.1,68.1,75.9,70.1,86.8,1.576,100,33.33,rain,0,0,46.9,15,206,1009.4,91.3,9,110.1,9.6,7,60,2023-07-02T06:06:44,2023-07-02T21:03:40,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-07-03,79.7,66.8,72.2,79.7,66.8,72.2,69.1,90.6,0.542,100,45.83,rain,0,0,19.7,12.5,248.8,1010.9,79.3,8.3,109.6,9.4,10,30,2023-07-03T06:07:15,2023-07-03T21:03:31,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-07-04,88.7,66.8,77.4,92.2,66.8,78.8,68.6,77.3,0,0,0,rain,0,0,9.2,9.8,341.6,1015.1,50.3,8.7,223.5,19.3,10,30,2023-07-04T06:07:47,2023-07-04T21:03:19,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-07-05,89.1,67.9,79.8,91.2,67.9,81.1,67.8,70.7,0,0,0,,0,0,18.3,8.9,186.2,1015.7,44.6,8.4,243.5,21.1,10,30,2023-07-05T06:08:21,2023-07-05T21:03:05,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-07-06,84.7,71.1,76.7,90.5,71.1,77.5,70.6,81.7,0.105,100,20.83,rain,0,0,33.3,21.9,215.3,1012.7,58,9.4,131.8,11.3,6,30,2023-07-06T06:08:56,2023-07-06T21:02:49,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-07-07,84.7,69,76.9,86.2,69,77.6,66.6,72.4,0,0,0,,0,0,34.4,8.8,339,1012.8,56.5,9.7,224.5,19.7,10,30,2023-07-07T06:09:33,2023-07-07T21:02:32,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-07-08,78.5,67.8,73.4,78.5,67.8,73.4,65.5,76.4,0.074,100,8.33,rain,0,0,13.9,10.9,161.2,1011.1,76.1,9.6,104,8.8,4,30,2023-07-08T06:10:10,2023-07-08T21:02:12,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-07-09,78.1,68.4,72.6,78.1,68.4,72.6,64.5,76.6,0.039,100,20.83,rain,0,0,21.9,14.9,330.2,1010.5,75.8,9.5,139.3,12,7,10,2023-07-09T06:10:49,2023-07-09T21:01:50,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-07-10,83.7,59.9,72.6,83.1,59.9,72.5,59.6,67.7,0,0,0,rain,0,0,9.2,9.1,304.1,1013.5,21.2,9.8,258.9,22.5,10,10,2023-07-10T06:11:29,2023-07-10T21:01:27,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-07-11,85.8,62.9,75.4,86.3,62.9,75.7,62,65.8,0,0,0,,0,0,21,16.5,232.1,1014.3,34.5,9.8,191.7,16.8,9,10,2023-07-11T06:12:10,2023-07-11T21:01:01,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-07-12,87.1,68,78.3,88.2,68,78.9,63.5,61.9,0,0,0,,0,0,23,13.4,203.1,1013.6,53.8,9.9,208.3,18,10,10,2023-07-12T06:12:52,2023-07-12T21:00:33,0.82,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-07-13,89,73,80.1,92.2,73,81.6,67.2,65.8,0,0,0,,0,0,19.7,12.5,243,1009,51.4,9.9,241.4,21,10,30,2023-07-13T06:13:35,2023-07-13T21:00:04,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,C7241,KOSU,KLHQ,0891W,72428804804,E2973,72429453844,72428014821"
43068,2023-07-14,88.5,70.7,79.2,89.5,70.7,79.8,66.3,67.3,0,0,0,,0,0,10.3,9,297.6,1011.5,55.7,9.7,223.8,19.4,10,30,2023-07-14T06:14:19,2023-07-14T20:59:33,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-07-15,80,68,74.2,82.7,68,74.3,68.5,82.8,0.165,100,25,rain,0,0,13.9,9.7,163.5,1010.7,83.9,9.4,79.8,6.7,3,10,2023-07-15T06:15:04,2023-07-15T20:58:59,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-07-16,83.8,69.1,75.9,86.3,69.1,76.7,67.7,78.3,0.061,100,20.83,rain,0,0,31.1,12.4,267.5,1011.2,60.9,6.5,192.6,16.5,7,30,2023-07-16T06:15:50,2023-07-16T20:58:24,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-07-17,83.5,66.9,76,84.6,66.9,76.5,65.7,72,0.224,100,20.83,rain,0,0,24.3,13.6,236.1,1013,53.1,5,163.4,14.1,7,30,2023-07-17T06:16:36,2023-07-17T20:57:47,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-07-18,81,63,71.6,83.5,63,72,65.6,82.5,0.437,100,8.33,rain,0,0,21.9,8,174.3,1014.8,68.8,8.1,184.3,15.9,9,30,2023-07-18T06:17:24,2023-07-18T20:57:08,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-07-19,84.8,69.2,76,86.6,69.2,76.5,67,76.6,0,0,0,,0,0,8.1,6.7,226.6,1016.3,72.6,7.8,224.4,19.3,9,10,2023-07-19T06:18:12,2023-07-19T20:56:28,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-07-20,87,69.9,77.5,91.3,69.9,79.4,70.3,80.4,1.062,100,12.5,rain,0,0,34.4,15.4,197.8,1013.6,70,8.6,188,16.2,10,60,2023-07-20T06:19:01,2023-07-20T20:55:45,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-07-21,78.8,64.9,71.3,78.8,64.9,71.3,63.9,79.3,0,0,0,,0,0,18.3,13.1,336.1,1012.2,58.2,9.8,182.9,15.9,10,10,2023-07-21T06:19:51,2023-07-21T20:55:01,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-07-22,82.9,59.9,72.1,82.8,59.9,72,59.1,67.4,0,0,0,,0,0,6.9,6.4,50.2,1012.9,29.7,9.7,269.9,23.4,10,10,2023-07-22T06:20:41,2023-07-22T20:54:15,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,C7241,KOSU,KLHQ,0891W,72428804804,E2973,72429453844,72428014821"
43068,2023-07-23,82.4,61.7,72,82.8,61.7,72.1,62.1,73.4,0.404,100,20.83,rain,0,0,38.8,12.1,186.1,1014.3,33.1,9.6,179.9,15.5,9,30,2023-07-23T06:21:32,2023-07-23T20:53:27,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-07-24,83.3,62.6,71.3,86.9,62.6,72.1,65.6,83.8,1.093,100,25,rain,0,0,56.4,13.1,176.8,1017,51.1,8.6,185.9,16.2,7,30,2023-07-24T06:22:24,2023-07-24T20:52:37,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-07-25,84,63.2,72.9,87.5,63.2,73.7,66.2,81.7,0.002,100,4.17,rain,0,0,8.1,7,192.5,1018.7,61.8,8.2,180.1,15.7,8,60,2023-07-25T06:23:16,2023-07-25T20:51:46,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-07-26,89.9,66.3,79,97,66.3,82.7,70,75.7,0,0,0,,0,0,29.9,15.9,188.3,1015.7,51.5,8.4,214.8,18.6,9,60,2023-07-26T06:24:08,2023-07-26T20:50:53,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-07-27,87.9,76.2,81.6,100.8,76.2,86.6,74.6,79.6,0.005,100,8.33,rain,0,0,35.6,14.1,213.4,1014.2,83.7,8.7,78,6.6,4,75,2023-07-27T06:25:02,2023-07-27T20:49:59,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-07-28,80.9,73,76.6,85.1,73,76.9,71.6,84.9,0.086,100,12.5,rain,0,0,33.3,9.4,184.6,1016.3,72.5,9.9,89.7,7.9,4,75,2023-07-28T06:25:55,2023-07-28T20:49:03,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-07-29,82.9,70.3,76.8,86.3,70.3,77.9,70,80.9,0.282,100,12.5,rain,0,0,47.9,18.7,290.2,1014.2,59,9.5,183.9,15.9,10,10,2023-07-29T06:26:49,2023-07-29T20:48:05,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-07-30,83.6,63.9,74.4,84.6,63.9,74.7,64.1,73,0.001,100,4.17,rain,0,0,19.7,11.3,349.6,1016.4,39.8,9.7,206.1,17.6,10,10,2023-07-30T06:27:43,2023-07-30T20:47:05,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-07-31,80,62.8,71.7,80,62.8,71.7,58.9,66.8,0.006,100,8.33,rain,0,0,10.3,10.6,17.7,1018.7,45.8,9.7,241.6,20.8,10,10,2023-07-31T06:28:38,2023-07-31T20:46:04,0.46,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-01,80.7,57.8,70.2,81,57.8,70.2,58.5,68.6,0,0,0,,0,0,9.2,6.6,39.1,1022.1,33.8,9.8,182.4,15.7,7,10,2023-08-01T06:29:33,2023-08-01T20:45:02,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-02,81.1,61.6,71.9,81.6,61.6,72,61.2,71.7,0,0,0,,0,0,9.2,9,101.8,1020.7,41.9,8.6,208.6,18.1,8,10,2023-08-02T06:30:28,2023-08-02T20:43:58,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-03,87,63.8,75.4,88.8,63.8,76.1,64.8,71.9,0,0,0,,0,0,8.1,6.8,69.1,1014.6,66,9.5,164,14.2,10,10,2023-08-03T06:31:24,2023-08-03T20:42:53,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-04,87.8,64.6,76.6,91.2,64.6,77.8,66.3,72.5,0,0,0,,0,0,12.8,14.4,315.6,1013.8,48.2,8.7,199.3,17.4,9,30,2023-08-04T06:32:19,2023-08-04T20:41:46,0.6,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-05,83.6,65.8,75,85.1,65.8,75.2,63,67.6,0,0,0,,0,0,12.8,9.2,71.8,1015.7,63.8,9.3,168.6,14.6,7,10,2023-08-05T06:33:15,2023-08-05T20:40:38,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-06,85.7,71.7,77.1,90.3,71.7,78.7,66.7,70.8,0,0,0,,0,0,24.2,15.7,190.5,1010.7,74.2,9.9,176.6,15.2,10,30,2023-08-06T06:34:12,2023-08-06T20:39:28,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-07,78.1,66.9,71.6,78.1,66.9,71.6,67.6,87.4,0.206,100,33.33,rain,0,0,32.5,17.6,259.8,1007.4,94.6,9.3,77.7,6.5,4,30,2023-08-07T06:35:08,2023-08-07T20:38:17,0.7,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-08,80.9,63,71.9,81.7,63,72.1,61.7,72.7,0,0,0,,0,0,22.9,16.6,268.6,1012.4,50.4,9.9,236.8,20.6,9,10,2023-08-08T06:36:04,2023-08-08T20:37:05,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-09,81,62.7,72.3,82.3,62.7,72.4,65,79,0.075,100,16.67,rain,0,0,19.7,12.2,221.7,1011.6,61.1,9.7,167,14.3,9,10,2023-08-09T06:37:01,2023-08-09T20:35:52,0.77,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-10,80.9,66,71.8,82.7,66,72,65.1,81.3,0.577,100,20.83,rain,0,0,21.9,16.4,293.3,1007.4,76.2,9.4,200.6,17.4,10,10,2023-08-10T06:37:58,2023-08-10T20:34:37,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-11,83.9,64.8,74.2,86.1,64.8,75,65.7,76.5,0,0,0,,0,0,20.8,12.5,209.2,1010.7,57.6,9.8,144.4,12.5,9,30,2023-08-11T06:38:55,2023-08-11T20:33:21,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-12,87,69.6,78.5,93.6,69.6,81.2,70,76.2,0.005,100,8.33,rain,0,0,31.5,19.5,222.9,1010.1,57.4,9.8,188,16.3,10,60,2023-08-12T06:39:51,2023-08-12T20:32:04,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-13,85.7,62.6,75.2,86.5,62.6,75.5,62.3,66.4,0,0,0,rain,0,0,71.4,12.6,261.9,1014.8,35,9.9,248.8,21.5,10,10,2023-08-13T06:40:48,2023-08-13T20:30:46,0.91,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-14,76.7,70,72.1,76.7,70,72.1,68,87.6,0.975,100,37.5,rain,0,0,12.8,10.4,80.3,1012.1,93.9,8.5,41.5,3.6,2,10,2023-08-14T06:41:45,2023-08-14T20:29:26,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-15,72,66.4,68.8,72,66.4,68.8,65.4,89.6,0.023,100,29.17,rain,0,0,24.9,17.3,243,1010.3,91.2,9.1,70.3,6.2,7,10,2023-08-15T06:42:42,2023-08-15T20:28:06,0.97,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-16,78,64.2,70,78,64.2,70,62.2,78,0.001,100,4.17,rain,0,0,12.8,8.7,348.7,1015.4,82.7,8.9,103.1,8.8,7,10,2023-08-16T06:43:39,2023-08-16T20:26:44,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-17,79.1,61.8,69.6,79.1,61.8,69.6,63.8,83.5,0.105,100,20.83,rain,0,0,25.2,18.7,215,1010.9,49.6,9.3,124.1,10.6,6,10,2023-08-17T06:44:36,2023-08-17T20:25:22,0.04,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-18,74.8,58.9,67.2,74.8,58.9,67.2,57.4,73.2,0,0,0,,0,0,21.9,13.2,313,1014.4,28,9.7,196.8,16.9,9,10,2023-08-18T06:45:33,2023-08-18T20:23:58,0.08,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-19,78.3,53.6,66.8,78.3,53.6,66.8,57.2,74.3,0,0,0,,0,0,6.9,7.7,188.5,1018.7,17.2,8.6,225.6,19.4,8,10,2023-08-19T06:46:30,2023-08-19T20:22:34,0.11,Clear,Clear conditions throughout the day.,clear-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-20,87.1,61.7,74.9,88.1,61.7,75.5,63,69.2,0,0,0,,0,0,10.3,8.1,189,1018.9,23.9,9.2,231.4,20.1,9,10,2023-08-20T06:47:27,2023-08-20T20:21:08,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-21,90.8,70.8,80.9,98.4,70.8,84.5,71.8,75.4,0,0,0,rain,0,0,13.9,12,21.3,1020.3,81.8,9.7,194.3,16.9,9,60,2023-08-21T06:48:24,2023-08-21T20:19:42,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-22,82.9,67.7,74.7,84.7,67.7,75.1,65.5,74.6,0,0,0,,0,0,15,9.9,30.6,1021.1,41.3,9.5,226.3,19.4,8,10,2023-08-22T06:49:21,2023-08-22T20:18:15,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-23,88.1,64.8,76.6,95.5,64.8,79.4,66.6,72.2,0,0,0,,0,0,21.9,10.3,189.5,1017.8,43.2,9.8,195.1,16.8,8,75,2023-08-23T06:50:18,2023-08-23T20:16:47,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-24,88,68.1,77.4,96.5,68.1,80.2,71,82.1,1.679,100,37.5,rain,0,0,48.3,18.4,187.1,1014.5,80.2,8.6,165,14.3,8,75,2023-08-24T06:51:15,2023-08-24T20:15:18,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-25,84.5,73.4,79.6,94.6,73.4,83.1,74.3,84.3,0.069,100,8.33,rain,0,0,25.3,14.5,344.3,1011.6,80,8.6,179.2,15.3,8,60,2023-08-25T06:52:12,2023-08-25T20:13:48,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-26,81,69.3,74.1,83.5,69.3,74.4,67.7,81.5,0,0,0,rain,0,0,12.8,12.2,42.5,1013.4,77.3,9.7,148.1,13,8,10,2023-08-26T06:53:09,2023-08-26T20:12:18,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-27,80,63,70.6,80,63,70.6,62.7,77.6,0,0,0,rain,0,0,21.9,10.9,29.5,1014.9,69.8,9.9,197.4,17.1,9,10,2023-08-27T06:54:05,2023-08-27T20:10:47,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-28,79.2,56.9,68.1,79.2,56.9,68.1,57.8,71.9,0,0,0,,0,0,10.3,10.9,1.3,1014.8,16.4,9.9,236.8,20.3,9,10,2023-08-28T06:55:02,2023-08-28T20:09:15,0.42,Clear,Clear conditions throughout the day.,clear-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-29,80,53.7,67.6,80.2,53.7,67.6,55.3,68.2,0,0,0,,0,0,10.3,8.4,306.6,1012.8,33.5,9.8,238.3,20.7,9,10,2023-08-29T06:55:59,2023-08-29T20:07:42,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-30,71.3,61,65.9,71.3,61,65.9,57.6,75.3,0,0,0,rain,0,0,17.2,14.2,357.2,1013.2,65.4,9.9,139.8,12.2,7,10,2023-08-30T06:56:55,2023-08-30T20:06:09,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-08-31,75.9,57,65.9,75.9,57,65.9,54.7,68.7,0,0,0,,0,0,19.7,13.3,33.6,1018,43.2,9.9,230.1,20,9,10,2023-08-31T06:57:52,2023-08-31T20:04:36,0.52,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
43068,2023-09-01,82.2,55.4,68.7,82.8,55.4,68.9,57.7,70,0,0,0,,0,0,11.4,8.6,74.5,1022.3,6.1,9.9,237.3,20.5,9,10,2023-09-01T06:58:48,2023-09-01T20:03:02,0.55,Clear,Clear conditions throughout the day.,clear-day,"KCMH,KOSU,KLHQ,72428804804,E2973,72429453844,72428014821"
