STATION,NAME,DATE,ACMC,ACMH,ACSC,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/4/1970,,30,,30,,,1754,0.02,80,0,0,,73,41,672,,,,225,225,,,,,36.7,30,,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/5/1970,,40,,40,,,1324,0,59,0,0,,73,42,498,,,,225,315,,,,,35.6,25.9,,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/6/1970,,20,,30,,,1454,0,91,0,0,,54,36,738,,,,360,315,,,,,21.9,15,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/7/1970,,30,,50,,,1636,0,95,0,0,,65,32,804,,,,180,180,,,,,19.5,13,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/8/1970,,40,,40,,,1454,0,82,0,0,,83,50,696,,,,225,225,,,,,34.4,23.9,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/9/1970,,80,,70,,,1306,0,75,0,0,,85,63,636,,,,225,225,,,,,40.3,29.1,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/10/1970,,90,,100,,,1212,0,17,0,0,,74,61,150,,,,225,225,,,,,32.2,23.9,,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/11/1970,,90,,90,,,1924,0.27,24,0,0,,81,59,210,,,,270,270,,,,,30,23.9,,,1,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/12/1970,,100,,100,,,1912,0.87,5,0,0,,71,61,42,,,,135,135,,,,,39.1,23.9,1,1,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/13/1970,,90,,100,,,1242,0.81,20,0,0,,81,62,174,,,,225,225,,,,,44.7,17.9,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/14/1970,,80,,80,,,2312,0.31,23,0,0,,75,56,192,,,,225,180,,,,,26.4,16.1,1,,1,,1,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/15/1970,,70,,60,,,2242,0,68,0,0,,84,63,588,,,,225,270,,,,,48.3,25.9,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/16/1970,,100,,100,,,1254,0.05,3,0,0,,67,54,30,,,,315,270,,,,,23,17.9,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/17/1970,,50,,70,,,1312,0.09,43,0,0,,63,47,372,,,,270,315,,,,,31.1,21,,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/18/1970,,0,,0,,,1506,0,100,0,0,,72,41,870,,,,225,180,,,,,18.3,12.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/19/1970,,10,,20,,,1524,0,89,0,0,,83,49,774,,,,270,270,,,,,20.8,14.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/20/1970,,20,,30,,,906,0,73,0,0,,86,59,636,,,,360,315,,,,,13.9,8.1,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/21/1970,,10,,20,,,1500,0,69,0,0,,87,62,606,,,,225,225,,,,,19.5,11,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/22/1970,,10,,10,,,1448,0,99,0,0,,89,62,870,,,,270,270,,,,,24.2,17,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/23/1970,,70,,80,,,1712,0.51,38,0,0,,87,61,330,,,,315,315,,,,,30,25.1,1,,1,,1,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/24/1970,,90,,90,,,1454,1.08,34,0,0,,84,65,306,,,,180,225,,,,,28.9,17,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/25/1970,,70,,70,,,1730,1.08,47,0,0,,85,63,414,,,,225,270,,,,,46.1,25.9,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/26/1970,,30,,30,,,1230,0,87,0,0,,71,51,768,,,,270,270,,,,,35.6,28,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/27/1970,,20,,30,,,1412,0,91,0,0,,67,44,810,,,,360,360,,,,,16.1,10.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/28/1970,,50,,70,,,1654,0,68,0,0,,74,51,600,,,,90,90,,,,,20.8,14.1,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/29/1970,,30,,40,,,2300,0,86,0,0,,83,60,762,,,,135,135,,,,,23,17,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/30/1970,,80,,80,,,1412,0,45,0,0,,79,61,402,,,,180,180,,,,,18.3,13,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/31/1970,,100,,100,,,1318,0,24,0,0,,81,67,210,,,,225,180,,,,,21.9,16.1,,,,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/1/1970,,90,,100,,,1448,0,24,0,0,,84,68,216,,,,225,225,,,,,25.3,17.9,,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/2/1970,,80,,90,,,924,0.04,30,0,0,,82,69,270,,,,225,225,,,,,31.1,25.1,,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/3/1970,,100,,100,,,0,0.33,0,0,0,,71,58,6,,,,180,180,,,,,38,30,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/4/1970,,100,,100,,,1430,0.01,7,0,0,,73,57,60,,,,90,90,,,,,12.8,8.9,,,,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/5/1970,,80,,80,,,1424,0.84,40,0,0,,79,58,360,,,,315,270,,,,,33.3,19.9,1,,1,,1,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/6/1970,,30,,20,,,1724,0,93,0,0,,72,53,834,,,,360,360,,,,,25.3,17,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/7/1970,,10,,10,,,1500,0,89,0,0,,82,51,798,,,,270,270,,,,,20.8,14.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/8/1970,,20,,30,,,1436,0,100,0,0,,88,59,894,,,,315,315,,,,,18.3,12.1,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/9/1970,,0,,0,,,1112,0,86,0,0,,85,55,774,,,,90,90,,,,,11.4,6,,,,,,,,,1,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/10/1970,,20,,40,,,1424,0,66,0,0,,85,59,594,,,,180,180,,,,,19.5,12.1,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/11/1970,,60,,70,,,1242,0.13,25,0,0,,83,63,222,,,,315,315,,,,,31.1,21.9,1,,1,,1,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/12/1970,,80,,80,,,1830,0.21,33,0,0,,85,61,294,,,,225,225,,,,,41.4,27.1,1,,1,,1,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/13/1970,,100,,100,,,1712,0.01,17,0,0,,82,63,156,,,,360,360,,,,,17.2,14.1,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/14/1970,,90,,100,,,2112,1.94,15,0,0,,81,63,138,,,,315,270,,,,,34.4,19.9,1,1,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/15/1970,,90,,80,,,506,0.31,49,0,0,,82,64,444,,,,315,225,,,,,34.4,17,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/16/1970,,90,,90,,,1324,0,18,0,0,,81,68,162,,,,180,225,,,,,28.9,16.1,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/17/1970,,90,,100,,,2018,0.25,11,0,0,,87,68,96,,,,45,45,,,,,32.2,17.9,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/18/1970,,50,,50,,,1524,0,72,0,0,,89,69,648,,,,270,315,,,,,32.2,25.1,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/19/1970,,50,,80,,,1024,0,64,0,0,,73,54,582,,,,270,315,,,,,28.9,21.9,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/20/1970,,30,,30,,,2348,0,94,0,0,,72,47,846,,,,90,90,,,,,17.2,12.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/21/1970,,100,,100,,,1130,0.39,16,0,0,,74,58,144,,,,180,270,,,,,38,28,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/22/1970,,30,,30,,,1754,0,91,0,0,,75,50,822,,,,360,315,,,,,12.8,8.9,1,1,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/23/1970,,20,,20,,,1436,0,92,0,0,,79,52,828,,,,135,135,,,,,15,10.1,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/24/1970,,40,,40,,,1324,0,82,0,0,,83,56,738,,,,225,225,,,,,25.3,17,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/25/1970,,90,,90,,,548,0.28,15,0,0,,74,60,138,,,,45,360,,,,,18.3,12.1,1,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/26/1970,,90,,90,,,1354,0.91,10,0,0,,81,62,96,,,,225,225,,,,,31.1,25.1,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/27/1970,,50,,50,,,36,0,66,0,0,,72,54,594,,,,360,315,,,,,26.4,19,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/28/1970,,50,,60,,,1230,0,75,0,0,,77,50,672,,,,270,180,,,,,17.2,10.1,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/29/1970,,20,,20,,,1512,0,92,0,0,,85,60,822,,,,225,225,,,,,30,21,,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/30/1970,,50,,50,,,1706,0,67,0,0,,95,68,606,,,,315,315,,,,,24.2,17.9,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/1/1970,,50,,50,,,1448,0,66,0,0,,95,72,594,,,,270,270,,,,,23,17,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/2/1970,,80,,90,,,1418,0.1,40,0,0,,93,74,366,,,,360,360,,,,,35.6,27.1,,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/3/1970,,90,,90,,,1630,0,57,0,0,,87,72,516,,,,225,225,,,,,26.4,19.9,1,,,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/4/1970,,50,,60,,,1636,0.03,60,0,0,,77,61,540,,,,315,270,,,,,28.9,21,,,1,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/5/1970,,70,,90,,,936,0,11,0,0,,69,55,102,,,,315,315,,,,,16.1,12.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/6/1970,,30,,40,,,1206,0,77,0,0,,81,53,690,,,,270,225,,,,,17.2,10.1,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/7/1970,,50,,60,,,1548,0,83,0,0,,84,58,738,,,,225,180,,,,,19.5,16.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/8/1970,,90,,100,,,1412,0.45,10,0,0,,81,63,90,,,,315,315,,,,,35.6,27.1,,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/9/1970,,90,,90,,,1248,0.76,27,0,0,,74,62,240,,,,270,270,,,,,23,19,,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/10/1970,,100,,100,,,1048,0,15,0,0,,73,61,132,,,,225,225,,,,,18.3,14.1,1,,,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/11/1970,,60,,70,,,1742,0.15,38,0,0,,79,65,336,,,,315,315,,,,,18.3,13,1,,,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/12/1970,,30,,30,,,1248,0,68,0,0,,85,60,606,,,,360,45,,,,,16.1,8.9,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/13/1970,,60,,80,,,1306,0,69,0,0,,87,65,612,,,,180,180,,,,,13.9,8.9,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/14/1970,,70,,90,,,1300,0,63,0,0,,90,67,558,,,,225,225,,,,,24.2,17,1,,,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/15/1970,,90,,90,,,1624,0.01,48,0,0,,89,74,420,,,,225,225,,,,,32.2,23,,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/16/1970,,20,,10,,,1024,0,94,0,0,,82,64,834,,,,315,315,,,,,31.1,23.9,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/17/1970,,30,,40,,,1312,0,65,0,0,,85,59,576,,,,180,180,,,,,18.3,12.1,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/18/1970,,60,,70,,,1706,0,47,0,0,,87,61,420,,,,225,225,,,,,18.3,13,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/19/1970,,100,,90,,,2348,0,16,0,0,,87,66,138,,,,225,225,,,,,25.3,19.9,,,,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/20/1970,,90,,100,,,854,0.38,2,0,0,,71,53,18,,,,315,315,,,,,30,23.9,1,,,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/21/1970,,70,,70,,,1312,0,74,0,0,,74,48,648,,,,45,360,,,,,13.9,8.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/22/1970,,90,,90,,,1248,0,75,0,0,,76,57,660,,,,45,90,,,,,23,15,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/23/1970,,90,,90,,,1836,0.16,20,0,0,,83,63,174,,,,225,225,,,,,26.4,19.9,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/24/1970,,50,,70,,,1206,0,56,0,0,,86,65,486,,,,270,270,,,,,17.2,12.1,1,1,,,,,1,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/25/1970,,60,,90,,,1118,0,43,0,0,,86,65,378,,,,360,315,,,,,11.4,6,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/26/1970,,90,,90,,,1242,1.18,9,0,0,,84,67,78,,,,225,225,,,,,30,23,1,1,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/27/1970,,90,,100,,,1654,0.02,4,0,0,,82,66,36,,,,180,180,,,,,11.4,8.9,1,1,,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/28/1970,,50,,70,,,1612,0.11,48,0,0,,90,67,414,,,,360,315,,,,,19.5,15,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/29/1970,,60,,70,,,1154,0.15,48,0,0,,87,70,420,,,,225,270,,,,,28.9,19,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/30/1970,,100,,100,,,1406,0.23,13,0,0,,85,72,114,,,,225,270,,,,,23,19,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",7/31/1970,,70,,80,,,1506,0,52,0,0,,90,73,444,,,,225,270,,,,,23,17,1,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/1/1970,,60,,60,,,1654,0,76,0,0,,91,72,654,,,,315,270,,,,,20.8,16.1,,,,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/2/1970,,30,,30,,,1718,0,91,0,0,,84,61,780,,,,225,180,,,,,16.1,10.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/3/1970,,60,,100,,,1730,0,25,0,0,,81,63,216,,,,315,360,,,,,18.3,16.1,,,,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/4/1970,,50,,80,,,830,0,61,0,0,,74,57,522,,,,90,90,,,,,15,11,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/5/1970,,90,,80,,,2112,0,40,0,0,,77,60,342,,,,360,45,,,,,12.8,8.1,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/6/1970,,40,,30,,,1442,0,77,0,0,,80,60,654,,,,45,45,,,,,15,8.9,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/7/1970,,40,,40,,,1230,0,74,0,0,,80,56,624,,,,45,360,,,,,15,8.1,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/8/1970,,100,,100,,,1554,0,2,0,0,,83,62,18,,,,135,180,,,,,12.8,6.9,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/9/1970,,100,,100,,,1736,1.06,0,0,0,,71,64,0,,,,135,135,,,,,32.2,25.9,1,,,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/10/1970,,80,,90,,,1230,0.77,0,0,0,,79,64,0,,,,90,90,,,,,25.3,17,,,,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/11/1970,,50,,80,,,1524,0,21,0,0,,82,59,180,,,,45,135,,,,,19.5,10.1,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/12/1970,,30,,40,,,1518,0,73,0,0,,85,61,612,,,,45,45,,,,,17.2,12.1,1,,,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/13/1970,,10,,20,,,1230,0,75,0,0,,85,60,624,,,,360,360,,,,,15,6.9,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/14/1970,,10,,10,,,1436,0,79,0,0,,86,61,654,,,,90,90,,,,,10.3,4.9,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/15/1970,,20,,30,,,1354,0,60,0,0,,86,64,498,,,,135,180,,,,,16.1,10.1,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/16/1970,,50,,60,,,1236,0,49,0,0,,90,68,402,,,,225,225,,,,,24.2,17.9,1,,,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/17/1970,,60,,50,,,2336,0,79,0,0,,85,68,648,,,,45,315,,,,,13.9,8.9,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/18/1970,,80,,90,,,1718,0.87,66,0,0,,85,62,546,,,,45,45,,,,,28.9,19.9,,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/19/1970,,70,,70,,,1300,0,60,0,0,,86,71,492,,,,315,315,,,,,38,25.9,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/20/1970,,90,,80,,,1806,0.79,54,0,0,,85,67,438,,,,315,315,,,,,46.1,36,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/21/1970,,20,,20,,,1242,0,95,0,0,,80,58,774,,,,90,90,,,,,13.9,11,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/22/1970,,70,,80,,,54,0.33,57,0,0,,84,59,462,,,,45,180,,,,,18.3,12.1,1,,,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/23/1970,,60,,60,,,1330,0,65,0,0,,77,59,528,,,,315,315,,,,,20.8,15,1,,,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/24/1970,,20,,30,,,1530,0,97,0,0,,79,54,780,,,,360,315,,,,,15,6.9,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/25/1970,,20,,20,,,1236,0,77,0,0,,79,58,618,,,,225,180,,,,,12.8,6,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/26/1970,,20,,30,,,1512,0,83,0,0,,83,57,666,,,,315,270,,,,,12.8,6,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/27/1970,,10,,20,,,1212,0,86,0,0,,87,61,684,,,,270,270,,,,,16.1,13,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/28/1970,,0,,0,,,1418,0,86,0,0,,87,64,690,,,,225,225,,,,,23,16.1,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/29/1970,,50,,60,,,1606,0,55,0,0,,87,63,432,,,,180,270,,,,,18.3,13,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/30/1970,,40,,60,,,1212,0,59,0,0,,92,66,468,,,,270,270,,,,,32.2,29.1,1,,,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",8/31/1970,,50,,30,,,800,0.12,91,0,0,,79,59,720,,,,360,45,,,,,19.5,14.1,,,1,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",9/1/1970,,30,,30,,,1000,0,94,0,0,,74,53,738,,,,90,45,,,,,17.2,10.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",9/2/1970,,40,,40,,,1254,0,90,0,0,,80,50,714,,,,90,135,,,,,16.1,10.1,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",9/3/1970,,90,,90,,,1554,0.87,38,0,0,,84,64,294,,,,225,225,,,,,34.4,30,,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",9/4/1970,,80,,90,,,212,0.1,61,0,0,,84,64,474,,,,270,270,,,,,36.7,25.9,,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",9/5/1970,,50,,50,,,1412,0,79,0,0,,83,60,618,,,,315,360,,,,,17.2,13,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",9/6/1970,,60,,80,,,1130,0,75,0,0,,82,59,582,,,,135,135,,,,,12.8,8.9,1,,,,,,,1,,,,,,,,,,,,
